tracking_id	FUNCTION	Sample_10.1_0	Sample_10.2_0	Sample_20.1_0	Sample_20.2_0	Sample_0.1_0	Sample_0.2_0
HWER_15663	Similar to SNOG_12368: S-methyl-5'-thioadenosine phosphorylase (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))	42.87	38.33	52.4804	45.4044	86.2537	80.2775
HWER_15664	Protein of unknown function	11.4834	10.9248	5.00143	5.21156	7.21133	4.9874
HWER_15665	Similar to AN1769: 3'(2')%2C5'-bisphosphate nucleotidase (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))	93.4655	90.0028	131.491	128.066	69.2867	72.1788
HWER_15666	Protein of unknown function	5.77844	5.7698	6.26012	5.89615	1.73053	3.92288
HWER_15667	Similar to GULO: L-gulonolactone oxidase (Bos taurus)	0.236043	0.15782	0.307014	0.339273	0.92324	0.313447
HWER_15668	Protein of unknown function	0.265394	0.232569	0	0.153567	6.49035	0.559489
HWER_15669	Similar to psc3: Cohesin subunit psc3 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	7.70047	6.81042	5.73685	4.0426	0.51467	0.504055
HWER_15670	Similar to SPAC3A12.09c: Uncharacterized urease accessory protein ureD-like (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	5.90179	5.91519	10.3743	8.05601	6.79932	3.74915
HWER_15671	Similar to SPAC1002.16c: Uncharacterized transporter C1002.16c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	3.36165	3.86123	7.04158	6.47226	8.6001	9.00028
HWER_15672	Similar to SPAC19A8.11c: Uncharacterized protein C19A8.11c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	20.1825	21.7312	22.7962	19.9889	9.56259	10.1725
HWER_15673	Similar to snrpd3: Small nuclear ribonucleoprotein Sm D3 (Xenopus laevis)	61.9487	66.6088	75.4597	79.2978	202.327	156.812
HWER_15674	Similar to GEP4: Phosphatidylglycerophosphatase GEP4%2C mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	8.96689	10.179	22.0472	17.6202	16.8718	13.6141
HWER_15675	Similar to STE50: Protein STE50 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	20.1416	19.3746	20.3392	21.3844	13.1822	17.8029
HWER_15676	Similar to allB1: Probable allantoinase 1 (Dictyostelium discoideum)	9.24019	8.31564	9.40022	9.60909	9.93018	8.92571
HWER_15677	Similar to chs7: Chitin synthase export chaperone (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))	25.099	27.6306	28.1228	30.4993	42.2715	48.8726
HWER_15678	Protein of unknown function	6.64893	6.72053	7.32751	8.65595	24.1432	19.4498
HWER_15679	Similar to cdc48: Cell division control protein 48 (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))	223.493	210.775	172.57	183.107	56.3104	60.6294
HWER_15680	Similar to ssp1: Serine/threonine-protein kinase ssp1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	9.36101	8.94062	7.47364	7.87262	1.1108	1.57089
HWER_15681	Similar to cwf18: Pre-mRNA-splicing factor cwf18 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	17.5257	18.2803	20.6951	17.6908	3.87267	5.80267
HWER_15682	Similar to RGS5: Regulator of G-protein signaling 5 (Sus scrofa)	16.7067	21.6143	14.1724	14.4673	9.74754	6.69294
HWER_15683	Similar to AIM34: Altered inheritance of mitochondria protein 34%2C mitochondrial (Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37))	13.1585	13.1456	22.202	35.0702	101.739	86.4748
HWER_15684	Similar to mx: Interferon-induced GTP-binding protein Mx (Dicentrarchus labrax)	2.90795	3.68679	4.71268	5.07797	6.59343	5.39256
HWER_15685	Protein of unknown function	5.2943	7.92349	8.97032	7.14859	0	0
HWER_15686	Protein of unknown function	0	0	0	0	0	0
HWER_15687	Protein of unknown function	0	2.61851	3.02745	0	0	10.4827
HWER_15688	Protein of unknown function	9.76901	12.5665	13.8169	11.3602	1.04034	1.63683
HWER_15689	Similar to cbp4: Assembly factor cbp4 (Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1))	39.1765	38.8127	32.8298	31.5052	114.959	88.7237
HWER_15690	Similar to PHO85: Negative regulator of the PHO system (Candida albicans)	25.2821	25.8954	27.7563	25.8439	50.3956	39.4419
HWER_15691	Similar to LAS17: Proline-rich protein LAS17 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	18.5139	16.2571	12.864	13.176	15.9434	11.695
HWER_15692	Similar to tif11: Eukaryotic translation initiation factor 1A (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	309.893	334.112	396.428	431.727	685.123	533.284
HWER_15693	Protein of unknown function	0.310645	0.342401	0.530855	0.523347	4.69432	2.16724
HWER_15694	Similar to Beta-1%2C3-glucan-binding protein (Penaeus monodon)	68.7602	86.0243	27.6049	37.9396	97.6897	78.3044
HWER_15695	Protein of unknown function	30.6596	28.858	23.5018	29.2177	63.8672	61.7053
HWER_15696	Similar to klc-2: Kinesin light chain (Caenorhabditis elegans)	0.658541	0.625448	0.409815	0.503776	0	0
HWER_15697	Similar to csnA: COP9 signalosome complex subunit 1 (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))	14.2775	13.7841	12.1775	11.924	13.6118	9.58836
HWER_15698	Protein of unknown function	17.7265	26.3254	12.2684	11.5719	58.9892	50.2088
HWER_15699	Similar to DIC1: Mitochondrial dicarboxylate transporter (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	0.485285	0.37247	0.185254	0.171053	0.425218	0
HWER_15700	Similar to C1GALT1: Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 (Homo sapiens)	35.9155	35.4676	25.9719	24.8148	24.793	31.7905
HWER_15701	Protein of unknown function	14.6953	16.7997	13.6643	15.2062	9.41878	15.8673
HWER_15702	Similar to fabG: 3-oxoacyl-[acyl-carrier-protein] reductase FabG (Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099))	9.59815	7.99945	9.62169	10.0971	5.04358	5.74911
HWER_15703	Similar to ncd-2: Nitronate monooxygenase (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	2.36701	2.27986	7.62073	7.33005	1.77836	1.82473
HWER_15704	Similar to SPBPJ4664.05: UPF0641 membrane protein PJ4664.05 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	3.87638	3.17077	4.01709	3.52786	5.71909	4.161
HWER_15705	Similar to AHR1: Adhesion and hyphal regulator 1 (Candida albicans (strain SC5314 / ATCC MYA-2876))	9.35868	9.1063	12.2068	9.72451	5.65181	6.92182
HWER_15706	Similar to ANKRD50: Ankyrin repeat domain-containing protein 50 (Homo sapiens)	0.557337	0.378177	0.581185	0.5565	0.0784072	0.10149
HWER_15707	Protein of unknown function	18.5201	18.1054	14.1879	13.4233	19.3866	18.8842
HWER_15708	Protein of unknown function	2.49174	3.03863	1.18512	0.966675	4.18439	1.64771
HWER_15709	Similar to AAED1: Thioredoxin-like protein AAED1 (Homo sapiens)	7.62189	6.16338	6.21203	5.75048	0.611087	1.3579
HWER_15710	Similar to cdc3: Profilin (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	98.424	111.031	142.743	133.798	99.9739	119.054
HWER_15711	Protein of unknown function	21.1382	17.454	4.81024	5.06945	1.3462	1.18828
HWER_15712	Protein of unknown function	165.14	150.406	148.889	172.495	153.026	158.334
HWER_15713	Similar to hir3: Histone transcription regulator 3 homolog (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))	1.88709	2.20702	2.27372	2.19091	0.829205	0.933611
HWER_15714	Protein of unknown function	25.6573	24.14	21.5576	21.7249	14.6071	19.1848
HWER_15715	Similar to PLT1: Putative polyol transporter 1 (Arabidopsis thaliana)	6.45329	7.3676	4.73334	4.69763	7.22929	6.55879
HWER_15716	Similar to stcL: Versicolorin B desaturase (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))	0.0267663	0	0.00925163	0	0	0
HWER_15717	Protein of unknown function	0	0	0	0	0	0
HWER_15718	Similar to FPV222: Putative ankyrin repeat protein FPV222 (Fowlpox virus (strain NVSL))	1.31528	1.41518	2.24191	2.60211	0.839636	0.707111
HWER_15719	Protein of unknown function	12.172	11.6674	8.20721	7.95028	3.0261	4.75511
HWER_15720	Similar to dhlA: Haloalkane dehalogenase (Xanthobacter flavus)	8.07173	7.51351	8.45609	8.7489	6.49933	8.04915
HWER_15721	Protein of unknown function	73.3253	63.1629	57.4916	67.4134	50.4433	20.541
HWER_15722	Similar to dpb3: DNA polymerase epsilon subunit C (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	22.5319	24.4429	32.9892	31.8946	35.6364	32.4797
HWER_15723	Similar to PIC2: Mitochondrial phosphate carrier protein 2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	50.3913	42.6926	22.6719	25.6888	23.0703	16.1148
HWER_15724	Similar to UPF2: Regulator of nonsense transcripts 2 (Homo sapiens)	12.6035	12.6811	18.3834	18.5624	25.663	22.3144
HWER_15725	Similar to irc3: Putative mitochondrial ATP-dependent helicase irc3 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	7.19301	8.02089	12.3822	12.6355	3.13636	4.63541
HWER_15726	Similar to bst-1: GPI inositol-deacylase (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	14.3172	15.7421	12.1318	12.4483	16.4545	15.6382
HWER_15727	Similar to GPH1: Glycogen phosphorylase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	131.021	114.671	31.3317	33.8276	30.3646	101.069
HWER_15728	Similar to SPBC13A2.03: Putative phosphatidate cytidylyltransferase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	33.7303	33.3496	22.3233	24.7724	39.1066	39.0861
HWER_15729	Similar to SPAC56F8.03: Eukaryotic translation initiation factor 5B (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	39.9835	48.8083	44.4321	47.4183	31.5546	44.9828
HWER_15730	Protein of unknown function	23.1289	23.4904	19.3831	23.8905	18.2027	20.7166
HWER_15731	Similar to Glucose oxidase (Penicillium amagasakiense)	2.02899	2.57144	1.13634	1.27623	1.74589	0.804002
HWER_15732	Similar to bglA: Probable beta-glucosidase A (Aspergillus terreus (strain NIH 2624 / FGSC A1156))	0.366403	0.443923	0.227708	0.151372	0.252033	0.30335
HWER_15733	Similar to STL1: Sugar transporter STL1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	0.513391	0.217619	0.14391	0.209986	1.50844	0.0704621
HWER_15734	Protein of unknown function	6.52041	7.25048	7.11307	7.11906	22.3695	15.0081
HWER_15735	Protein of unknown function	151.698	132.331	75.0289	66.1558	9.42307	10.9498
HWER_15736	Similar to IFM1: Translation initiation factor IF-2%2C mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	28.2966	28.0324	30.9352	31.6687	21.853	27.8485
HWER_15737	Protein of unknown function	1.01944	0.78062	0.605111	0.803124	0.183133	0.063868
HWER_15738	Similar to SPAC57A10.08c: Abhydrolase domain-containing protein C57A10.08c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	2.94703	2.9616	4.90187	3.85712	1.9258	1.44204
HWER_15739	Similar to rps19: 40S ribosomal protein S19 (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))	458.255	413.611	471.052	392.545	1599.61	1034.26
HWER_15740	Similar to klp6: Kinesin-like protein 6 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	5.80709	5.96947	7.04202	6.41918	3.83689	5.16471
HWER_15741	Similar to SEF1: Transcriptional regulatory protein SEF1 (Candida albicans (strain SC5314 / ATCC MYA-2876))	23.4088	20.3181	22.8125	22.6154	17.1763	25.5756
HWER_15742	Protein of unknown function	0.512666	0.445024	0.188288	0.0965625	0.192812	4.34237
HWER_15743	Protein of unknown function	11.9842	12.235	9.38852	9.39489	4.26322	4.32104
HWER_15744	Protein of unknown function	0.649483	0.750707	0.372174	0.419895	1.38476	2.03103
HWER_15745	Similar to HET-E1: Vegetative incompatibility protein HET-E-1 (Podospora anserina)	1.06422	1.16537	0.97948	1.06524	0.36828	0
HWER_15746	Similar to rib1: Probable GTP cyclohydrolase-2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	19.9223	15.8027	13.2371	11.7928	1.34395	2.75124
HWER_15747	Protein of unknown function	72.7096	79.981	104.424	119.548	955.397	645.124
HWER_15748	Similar to ERGIC2: Endoplasmic reticulum-Golgi intermediate compartment protein 2 (Macaca fascicularis)	42.2509	44.374	43.7215	41.5039	29.774	28.7606
HWER_15749	Similar to PAO4: Probable polyamine oxidase 4 (Arabidopsis thaliana)	16.7934	15.5257	11.4773	11.1624	13.5202	14.3547
HWER_15750	Similar to STL1: Sugar transporter STL1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	0.310041	0.483451	0.314196	0.216966	1.7345	0.649067
HWER_15751	Similar to betA: Oxygen-dependent choline dehydrogenase (Chromohalobacter salexigens (strain DSM 3043 / ATCC BAA-138 / NCIMB 13768))	2.81264	3.30674	1.23	1.21611	1.41039	3.28636
HWER_15752	Similar to fabG: 3-oxoacyl-[acyl-carrier-protein] reductase FabG (Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099))	8.52373	9.52733	11.1913	11.1266	9.00579	9.61622
HWER_15753	Protein of unknown function	1.03507	1.07062	0.385347	0.367533	0.82246	2.11542
HWER_15754	Protein of unknown function	9.7489	7.21041	6.57138	6.92196	11.3975	21.2354
HWER_15755	Similar to 6-hydroxy-D-nicotine oxidase (Arthrobacter oxydans)	2.33196	1.73863	0.838589	1.13686	2.41677	2.9965
HWER_15756	Similar to SPAC12B10.08c: Probable tRNA(Ile)-lysidine synthase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	4.18144	3.61266	6.77149	6.21625	4.29758	4.92798
HWER_15757	Protein of unknown function	11.703	14.2583	17.9293	17.1642	21.2789	21.8002
HWER_15758	Similar to paa-1: Polyadenylation factor subunit 2 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	9.02045	9.46511	8.86424	8.84079	2.79512	3.53208
HWER_15759	Similar to SPCC320.08: Uncharacterized solute carrier family 35 member C320.08 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	10.6947	12.1852	25.5225	31.9559	16.3491	13.8573
HWER_15760	Protein of unknown function	1.59785	1.84591	3.12038	3.39126	10.291	5.407
HWER_15761	Similar to SPBC216.01c: Uncharacterized protein C216.01c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	13.0397	13.4618	8.32781	8.28065	1.73174	2.75541
HWER_15762	Similar to novR: Decarboxylase NovR (Streptomyces niveus)	15.3273	17.1474	17.9056	16.8072	20.5422	16.1223
HWER_15763	Protein of unknown function	0	0	0	0	0	0
HWER_15764	Protein of unknown function	0	0	0	0	0	0
HWER_15765	Similar to TRI11: Isotrichodermin C-15 hydroxylase (Fusarium sporotrichioides)	1.77005	1.66699	1.89439	1.78283	1.72941	0.95492
HWER_15766	Similar to purU: Formyltetrahydrofolate deformylase (Corynebacterium sp. (strain P-1))	57.1013	57.8969	32.8859	31.6738	95.6689	113.405
HWER_15767	Similar to HET-E1: Vegetative incompatibility protein HET-E-1 (Podospora anserina)	0.695177	0.713592	0.688332	0.523559	0.616233	0.353222
HWER_15768	Similar to TAF12: Transcription initiation factor TFIID subunit 12 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	20.298	20.2675	21.8285	22.7327	15.2982	13.2331
HWER_15769	Protein of unknown function	0.0363571	0.113831	0.101123	0.0857702	0	0
HWER_15770	Similar to SPBPB10D8.02c: Uncharacterized sulfatase PB10D8.02c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	1.26303	1.38591	0.74607	0.648177	0.559205	0
HWER_15771	Similar to stcC: Putative sterigmatocystin biosynthesis peroxidase stcC (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))	2.39865	3.24244	2.6988	3.60369	8.40797	11.8209
HWER_15772	Similar to ESBP6: Uncharacterized transporter ESBP6 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	0.208626	0.156723	0.0239003	0.041154	0	0
HWER_15773	Similar to ecm33: Protein ecm33 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))	491.684	560.143	692.623	783.822	1235.08	1619.52
HWER_15774	Similar to YEA6: Mitochondrial nicotinamide adenine dinucleotide transporter 2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	50.9498	47.6502	26.316	26.6202	19.9142	29.451
HWER_15775	Similar to qcr-7: Cytochrome b-c1 complex subunit 7 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	521.636	532.957	464.145	487.948	1696.11	1496.76
HWER_15776	Similar to ght7: Probable high-affinity hexose transporter ght7 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	1.45038	1.47632	3.1177	3.47913	3.47306	3.28025
HWER_15777	Similar to RAG1: Low-affinity glucose transporter (Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37))	4.17511	3.52482	10.0069	5.52966	3.36234	0
HWER_15778	Similar to SPAC4A8.06c: AB hydrolase superfamily protein C4A8.06c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	7.63194	7.5958	7.27191	6.86016	1.21614	2.07195
HWER_15779	Similar to agl2: Alpha-galactosidase 2 (Hypocrea jecorina)	5.28396	6.43668	5.22059	5.07486	6.64963	6.78511
HWER_15780	Similar to tsr2: Pre-rRNA-processing protein tsr2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	14.8415	16.5206	21.3996	20.9829	8.47331	7.98446
HWER_15781	Similar to RPB10: DNA-directed RNA polymerases I%2C II%2C and III subunit RPABC5 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	0.570708	0.395269	0.839218	0.962986	6.79685	2.89739
HWER_15782	Similar to utp17: U3 small nucleolar RNA-associated protein 17 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	7.7989	7.75803	13.0434	12.4142	16.6545	14.9288
HWER_15783	Protein of unknown function	46.6171	42.18	60.772	60.4336	32.3071	39.3536
HWER_15784	Similar to Beta-galactosidase (Thermus thermophilus)	0.605079	0.550805	0.951528	0.921485	0.199547	0.122314
HWER_15785	Similar to codA: Choline oxidase (Arthrobacter globiformis)	100.3	97.1162	147.286	143.155	207.028	204.735
HWER_15786	Similar to sec8: Probable exocyst complex component sec8 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	5.78911	5.19634	4.93658	3.36789	1.44072	1.2112
HWER_15787	Similar to tpr1: Tetratricopeptide repeat protein 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	18.6163	17.9636	19.089	18.8537	11.7859	11.8094
HWER_15788	Similar to mug66: Meiotically up-regulated gene 66 protein (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	14.0618	13.309	14.6789	13.5634	18.2324	19.5327
HWER_15789	Similar to rix1: Pre-rRNA-processing protein rix1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	4.83835	4.80047	8.32617	7.19499	9.4209	11.8872
HWER_15790	Similar to YCF1: Metal resistance protein YCF1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	8.33586	6.1628	5.56352	4.83176	1.46853	0.663487
HWER_15791	Similar to pol2: DNA polymerase epsilon catalytic subunit A (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))	4.93093	6.85157	6.24773	7.87181	6.44988	9.2991
HWER_15792	Similar to COX20: Cytochrome c oxidase protein 20%2C mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	43.8072	43.8455	37.688	38.5927	74.1948	77.9885
HWER_15793	Similar to SCPB: Carboxypeptidase S1 homolog B (Arthroderma otae (strain ATCC MYA-4605 / CBS 113480))	0.320384	0.582951	0.353777	0.363593	0.109702	0.216742
HWER_15794	Similar to tbpA: 26S protease regulatory subunit 6B homolog (Aspergillus niger)	116.158	96.1466	94.5872	90.0105	28.2215	44.6165
HWER_15795	Similar to rsc1: Chromatin structure-remodeling complex subunit rsc1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	32.965	34.6831	33.0705	32.3456	25.6434	28.9084
HWER_15796	Similar to otu1: Putative ubiquitin thioesterase otu1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	51.438	33.4019	28.7002	32.5829	8.47167	8.80135
HWER_15797	Similar to ANP1: Mannan polymerase II complex ANP1 subunit (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	40.1265	45.9143	57.911	66.4522	89.1674	104.173
HWER_15798	Similar to TGDS: dTDP-D-glucose 4%2C6-dehydratase (Homo sapiens)	3.53594	4.03621	1.22811	1.13157	1.27051	2.41528
HWER_15799	Similar to kpr-2: Probable kinetochore protein nuf2 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	23.3578	23.6261	21.4098	19.2908	55.4565	67.6736
HWER_15800	Similar to mfsd7: Major facilitator superfamily domain-containing protein 7 (Danio rerio)	7.97474	7.62377	6.01604	5.00839	0.368517	0.915565
HWER_15801	Similar to SPAC167.07c: Probable E3 ubiquitin protein ligase C167.07c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	7.32258	7.24968	5.37931	5.08458	1.44428	1.28911
HWER_15802	Similar to SPAPB24D3.08c: Zinc-type alcohol dehydrogenase-like protein PB24D3.08c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	10.914	7.93013	7.31823	6.67199	3.78212	2.33486
HWER_15803	Similar to DET1120: Maf-like protein DET1120 (Dehalococcoides mccartyi (strain ATCC BAA-2266 / KCTC 15142 / 195))	49.751	42.9303	41.8634	40.6661	75.5089	56.9808
HWER_15804	Similar to frg1: Protein frg1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	10.4245	11.0243	12.482	11.5894	4.03958	2.27142
HWER_15805	Similar to BLM10: Proteasome activator BLM10 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	10.3915	11.5731	9.67324	10.4461	12.2428	11.3181
HWER_15806	Similar to SPBC15C4.02: ABC1 family protein C15C4.02 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	33.2341	33.39	37.8054	37.2202	22.5018	32.5405
HWER_15807	Similar to B7H23.070: Mitochondrial outer membrane protein porin (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	304.829	270.92	282.548	273.606	370.195	420.705
HWER_15808	Similar to ASN1: Asparagine synthetase [glutamine-hydrolyzing] 1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	85.2634	70.96	47.5271	49.9246	145.445	152.996
HWER_15809	Similar to gacY: Rho GTPase-activating protein gacY (Dictyostelium discoideum)	11.0294	11.4178	10.3399	9.41767	2.35892	5.60531
HWER_15810	Protein of unknown function	1.55212	2.59374	2.7062	3.8928	8.63319	5.92065
HWER_15811	Protein of unknown function	2.2716	2.75357	4.40999	3.9748	0.474559	0.322134
HWER_15812	Protein of unknown function	1.25882	1.38297	2.34854	1.72883	0	0
HWER_15813	Similar to dnaJ: Chaperone protein DnaJ (Carboxydothermus hydrogenoformans (strain Z-2901 / DSM 6008))	47.5492	35.5565	24.0033	26.0128	14.0671	13.6855
HWER_15814	Protein of unknown function	4.0349	5.06432	4.82079	4.86014	13.9536	8.49813
HWER_15815	Protein of unknown function	0.146437	0.0340358	0	0	0	0
HWER_15816	Similar to Glutaredoxin (Ricinus communis)	2.19344	0.549722	0.403313	0.470145	0.121397	0.0338353
HWER_15817	Protein of unknown function	0.0213142	0.00739508	0	0	0	0
HWER_15818	Protein of unknown function	2.18071	2.07711	0.864284	0.850492	0.840658	0.31691
HWER_15819	Similar to SPCC594.06c: Vacuolar morphogenesis protein 7 homolog (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	21.8881	20.5472	12.8095	15.1684	6.79572	5.10526
HWER_15820	Similar to pmp1: Tyrosine-protein phosphatase pmp1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	16.957	18.509	17.9344	18.0741	10.6316	12.1187
HWER_15821	Similar to mirB: Siderophore iron transporter mirB (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))	46.7745	50.5487	95.8962	92.8507	99.4244	148.143
HWER_15822	Protein of unknown function	35.0948	36.7987	18.4029	24.2912	45.9611	39.1744
HWER_15823	Protein of unknown function	24.9654	29.335	17.8788	21.5558	36.1624	33.7201
HWER_15824	Protein of unknown function	21.3247	22.3049	10.1696	13.0526	8.39926	9.25608
HWER_15825	Similar to SPAC139.03: Uncharacterized transcriptional regulatory protein C139.03 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	5.4087	5.3864	5.5369	5.16869	4.81327	5.07616
HWER_15826	Protein of unknown function	1.43063	1.40699	0.452476	0.779872	3.87109	2.57249
HWER_15827	Similar to lcc2: Laccase-2 (Botryotinia fuckeliana)	3.65782	3.55522	2.43868	2.46944	5.96592	4.28652
HWER_15828	Similar to hxB: Molybdenum cofactor sulfurase (Aspergillus niger (strain CBS 513.88 / FGSC A1513))	1.02998	0.881313	1.68402	1.85453	0.22888	0.260599
HWER_15829	Similar to ABCG15: ABC transporter G family member 15 (Arabidopsis thaliana)	0.660657	0.795306	2.4704	2.92507	2.08086	1.52265
HWER_15830	Similar to SPCC320.03: Uncharacterized transcriptional regulatory protein C320.03 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	7.58531	7.93829	8.81733	6.99001	4.19778	4.47252
HWER_15831	Similar to rrg9: Required for respiratory growth protein 9%2C mitochondrial (Pyrenophora teres f. teres (strain 0-1))	9.39589	11.344	8.92547	8.6165	14.5975	11.7249
HWER_15832	Protein of unknown function	24.3119	22.9144	17.7536	16.6834	19.0389	18.5041
HWER_15833	Similar to BTN1: Protein BTN1 (Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084))	15.9823	14.9894	20.54	13.6456	3.76651	6.28714
HWER_15834	Similar to lcp: Latex clearing protein (Streptomyces sp. (strain K30))	5.02621	4.89722	2.24911	2.54824	2.58589	1.27434
HWER_15835	Similar to K-RAS: GTPase KRas (Kirsten murine sarcoma virus)	9.55649	7.8312	10.5093	8.40438	1.4672	1.82229
HWER_15836	Protein of unknown function	0	0	0	0	0	0
HWER_15837	Protein of unknown function	0	0	0	0	0	0
HWER_15838	Similar to Slc39a9: Zinc transporter ZIP9 (Rattus norvegicus)	11.75	12.2887	11.9216	10.0551	2.37622	3.64981
HWER_15839	Similar to hat1: Histone acetyltransferase type B catalytic subunit (Aspergillus oryzae (strain ATCC 42149 / RIB 40))	17.0792	18.146	19.0175	17.9187	13.9135	17.8887
HWER_15840	Protein of unknown function	12.2494	13.5684	6.85809	8.44979	27.1046	30.4754
HWER_15841	Similar to pda1: Pyruvate dehydrogenase E1 component subunit alpha%2C mitochondrial (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	272.232	285.251	267.526	285.339	394.786	499.204
